business_id,business_label,BP,KC,PG,BT,SUB,business_class,class_name
040O0280,0,04,0O,02,80,1.782,15,客票详情
040O0200,0,04,0O,02,00,46.815,04,值机接收
040O0238,0,04,0O,02,38,5.795,09,重打牌
040O0238,0,04,0O,02,38,0.649,09,重打牌
040O0204,0,04,0O,02,04,4.003,04,值机接收
040O0204,0,04,0O,02,04,2.441,04,值机接收
042E0200,1,04,2E,02,00,23.149,02,检索提取
042E0112,0,04,2E,01,12,0.138,02,检索提取
042E0224,-1,04,2E,02,24,0.209,05,结束
042E0200,1,04,2E,02,00,1.835,02,检索提取
042E0112,0,04,2E,01,12,1.575,02,检索提取
042E0224,-1,04,2E,02,24,2.991,05,结束
042E0200,1,04,2E,02,00,2.85,02,检索提取
042E0112,0,04,2E,01,12,1.893,02,检索提取
042E0200,1,04,2E,02,00,2.993,02,检索提取
042E0112,0,04,2E,01,12,0.364,02,检索提取
040O0211,0,04,0O,02,11,2.639,04,值机接收
040O0204,0,04,0O,02,04,2.827,04,值机接收
040O0204,0,04,0O,02,04,0.139,04,值机接收
040O0211,0,04,0O,02,11,2.385,04,值机接收
040O0204,0,04,0O,02,04,3.575,04,值机接收
040O0204,0,04,0O,02,04,0.291,04,值机接收
042E0200,1,04,2E,02,00,11.319,02,检索提取
042E0112,0,04,2E,01,12,0.149,02,检索提取
042E0224,-1,04,2E,02,24,0.159,05,结束
042E0200,1,04,2E,02,00,5.513,02,检索提取
042E0112,0,04,2E,01,12,1.321,02,检索提取
040O0211,0,04,0O,02,11,0.895,04,值机接收
040O0204,0,04,0O,02,04,3.407,04,值机接收
042E0224,-1,04,2E,02,24,7.555,05,结束
042E0112,0,04,2E,01,12,0.081,02,检索提取
042E0200,1,04,2E,02,00,5.272,02,检索提取
042E0112,0,04,2E,01,12,0.528,02,检索提取
040O0211,0,04,0O,02,11,1.457,04,值机接收
040O0204,0,04,0O,02,04,1.986,04,值机接收
042E0200,1,04,2E,02,00,31.369,02,检索提取
042E0112,0,04,2E,01,12,0.168,02,检索提取
042E0224,-1,04,2E,02,24,0.723,05,结束
042E0200,1,04,2E,02,00,1.441,02,检索提取
042E0112,0,04,2E,01,12,0.61,02,检索提取
042E0224,-1,04,2E,02,24,1.767,05,结束
042E0200,1,04,2E,02,00,9.387,02,检索提取
042E0112,0,04,2E,01,12,1.398,02,检索提取
042E0112,0,04,2E,01,12,1.487,02,检索提取
042E0146,0,04,2E,01,46,0.75,09,重打牌
042E0112,0,04,2E,01,12,0.46,02,检索提取
040O0211,0,04,0O,02,11,4.215,04,值机接收
042E0200,1,04,2E,02,00,21.663,02,检索提取
042E0112,0,04,2E,01,12,0.136,02,检索提取
042E0224,-1,04,2E,02,24,0.221,05,结束
042E0200,1,04,2E,02,00,3.049,02,检索提取
042E0112,0,04,2E,01,12,0.522,02,检索提取
042E0112,0,04,2E,01,12,1.559,02,检索提取
042E0146,0,04,2E,01,46,0.264,09,重打牌
042E0112,0,04,2E,01,12,0.119,02,检索提取
042E0224,-1,04,2E,02,24,14.916,05,结束
042E0200,1,04,2E,02,00,2.943,02,检索提取
042E0112,0,04,2E,01,12,0.518,02,检索提取
040O0211,0,04,0O,02,11,2.315,04,值机接收
040O0204,0,04,0O,02,04,5.141,04,值机接收
040O0204,0,04,0O,02,04,0.214,04,值机接收
042E0200,1,04,2E,02,00,16.972,02,检索提取
042E0112,0,04,2E,01,12,0.137,02,检索提取
042E0224,-1,04,2E,02,24,0.208,05,结束
042E0200,1,04,2E,02,00,1.557,02,检索提取
042E0112,0,04,2E,01,12,0.5,02,检索提取
042E0112,0,04,2E,01,12,6.722,02,检索提取
040O0211,0,04,0O,02,11,0.759,04,值机接收
040O0204,0,04,0O,02,04,3.921,04,值机接收
040O0204,0,04,0O,02,04,32.161,04,值机接收
042E0224,-1,04,2E,02,24,0.703,05,结束
042E0112,0,04,2E,01,12,0.112,02,检索提取
042E0200,1,04,2E,02,00,6.261,02,检索提取
042E0112,0,04,2E,01,12,1.59,02,检索提取
040O0211,0,04,0O,02,11,0.798,04,值机接收
040O0204,0,04,0O,02,04,11.207,04,值机接收
042E0200,1,04,2E,02,00,19.058,02,检索提取
042E0112,0,04,2E,01,12,0.138,02,检索提取
042E0224,-1,04,2E,02,24,0.802,05,结束
042E0200,1,04,2E,02,00,2.291,02,检索提取
042E0112,0,04,2E,01,12,1.001,02,检索提取
040O0211,0,04,0O,02,11,0.831,04,值机接收
040O0204,0,04,0O,02,04,1.765,04,值机接收
042E0200,1,04,2E,02,00,21.735,02,检索提取
042E0112,0,04,2E,01,12,0.147,02,检索提取
042E0224,-1,04,2E,02,24,0.199,05,结束
042E0200,1,04,2E,02,00,3.597,02,检索提取
042E0112,0,04,2E,01,12,0.483,02,检索提取
042E0112,0,04,2E,01,12,2.203,02,检索提取
042E0146,0,04,2E,01,46,0.222,09,重打牌
042E0112,0,04,2E,01,12,0.105,02,检索提取
040O0211,0,04,0O,02,11,1.562,04,值机接收
040O0204,0,04,0O,02,04,3.669,04,值机接收
01010903,-1,01,01,09,03,19.037,05,结束
01010102,0,01,01,01,02,15.904,01,登录
042E0100,0,04,2E,01,00,3.779,02,检索提取
042E0115,1,04,2E,01,15,2.185,02,检索提取
040O0204,0,04,0O,02,04,2.01,04,值机接收
040O0211,0,04,0O,02,11,0.488,04,值机接收
040O0204,0,04,0O,02,04,2.773,04,值机接收
040O0204,0,04,0O,02,04,2.83,04,值机接收
042E0121,0,04,2E,01,21,16.823,05,结束
042E0102,1,04,2E,01,02,1.194,02,检索提取
042E0118,0,04,2E,01,18,5.135,02,检索提取
042E0117,-1,04,2E,01,17,5.858,05,结束
042E0117,-1,04,2E,01,17,0.527,05,结束
042E0117,-1,04,2E,01,17,0.29,05,结束
042E0117,-1,04,2E,01,17,0.221,05,结束
042E0115,1,04,2E,01,15,2.005,02,检索提取
042E0115,1,04,2E,01,15,2.697,02,检索提取
042E0118,0,04,2E,01,18,1.305,02,检索提取
040O0200,0,04,0O,02,00,1.242,04,值机接收
040O0211,0,04,0O,02,11,0.683,04,值机接收
040O0204,0,04,0O,02,04,7.083,04,值机接收
042E0121,0,04,2E,01,21,41.229,05,结束
042E0117,-1,04,2E,01,17,0.314,05,结束
042E0115,1,04,2E,01,15,1.434,02,检索提取
040O0200,0,04,0O,02,00,1.767,04,值机接收
040O0211,0,04,0O,02,11,0.474,04,值机接收
040O0204,0,04,0O,02,04,3.08,04,值机接收
040O0238,0,04,0O,02,38,11.843,09,重打牌
040O0238,0,04,0O,02,38,0.345,09,重打牌
042E0121,0,04,2E,01,21,6.678,05,结束
042E0117,-1,04,2E,01,17,0.366,05,结束
042E0117,-1,04,2E,01,17,0.336,05,结束
042E0117,-1,04,2E,01,17,0.241,05,结束
042E0115,1,04,2E,01,15,10.374,02,检索提取
042E0115,1,04,2E,01,15,2.699,02,检索提取
042E0118,0,04,2E,01,18,1.318,02,检索提取
040O0200,0,04,0O,02,00,0.649,04,值机接收
040O0211,0,04,0O,02,11,0.523,04,值机接收
040O0204,0,04,0O,02,04,4.149,04,值机接收
042E0121,0,04,2E,01,21,27.631,05,结束
042E0117,-1,04,2E,01,17,0.461,05,结束
042E0115,1,04,2E,01,15,6.453,02,检索提取
042E0115,1,04,2E,01,15,3.035,02,检索提取
042E0118,0,04,2E,01,18,1.313,02,检索提取
042E0118,0,04,2E,01,18,1.27,02,检索提取
042E0146,0,04,2E,01,46,0.67,09,重打牌
042E0146,0,04,2E,01,46,0.44,09,重打牌
042E0117,-1,04,2E,01,17,9.055,05,结束
042E0117,-1,04,2E,01,17,0.632,05,结束
042E0115,1,04,2E,01,15,4.967,02,检索提取
040O0200,0,04,0O,02,00,1.198,04,值机接收
040O0211,0,04,0O,02,11,0.458,04,值机接收
040O0204,0,04,0O,02,04,3.35,04,值机接收
040O0238,0,04,0O,02,38,1.127,09,重打牌
042E0121,0,04,2E,01,21,1.378,05,结束
042E0117,-1,04,2E,01,17,0.501,05,结束
042E0117,-1,04,2E,01,17,13.372,05,结束
042E0117,-1,04,2E,01,17,0.464,05,结束
042E0117,-1,04,2E,01,17,0.271,05,结束
042E0117,-1,04,2E,01,17,0.225,05,结束
042E0115,1,04,2E,01,15,6.946,02,检索提取
040O0200,0,04,0O,02,00,1.498,04,值机接收
040O0211,0,04,0O,02,11,0.531,04,值机接收
040O0204,0,04,0O,02,04,34.852,04,值机接收
042E0121,0,04,2E,01,21,13.928,05,结束
042E0117,-1,04,2E,01,17,0.388,05,结束
042E0117,-1,04,2E,01,17,0.221,05,结束
042E0115,1,04,2E,01,15,4.119,02,检索提取
040O0200,0,04,0O,02,00,1.327,04,值机接收
040O0211,0,04,0O,02,11,0.384,04,值机接收
040O0204,0,04,0O,02,04,2.474,04,值机接收
042E0121,0,04,2E,01,21,5.822,05,结束
042E0117,-1,04,2E,01,17,0.855,05,结束
042E0117,-1,04,2E,01,17,0.435,05,结束
042E0117,-1,04,2E,01,17,0.255,05,结束
042E0115,1,04,2E,01,15,4.602,02,检索提取
042E0115,1,04,2E,01,15,3.067,02,检索提取
042E0118,0,04,2E,01,18,1.341,02,检索提取
042E0118,0,04,2E,01,18,2.097,02,检索提取
040O0200,0,04,0O,02,00,3.464,04,值机接收
040O0211,0,04,0O,02,11,0.405,04,值机接收
040O0204,0,04,0O,02,04,0.799,04,值机接收
040O0204,0,04,0O,02,04,11.443,04,值机接收
040O0204,0,04,0O,02,04,0.338,04,值机接收
040O0204,0,04,0O,02,04,18.456,04,值机接收
040O0204,0,04,0O,02,04,0.349,04,值机接收
042E0121,0,04,2E,01,21,19.04,05,结束
042E0117,-1,04,2E,01,17,0.227,05,结束
042E0117,-1,04,2E,01,17,13.971,05,结束
042E0115,1,04,2E,01,15,3.287,02,检索提取
040O0200,0,04,0O,02,00,1.99,04,值机接收
040O0211,0,04,0O,02,11,0.446,04,值机接收
040O0204,0,04,0O,02,04,1.893,04,值机接收
040O0204,0,04,0O,02,04,0.155,04,值机接收
040O0204,0,04,0O,02,04,18.112,04,值机接收
040O0204,0,04,0O,02,04,0.317,04,值机接收
042E0121,0,04,2E,01,21,23.514,05,结束
042E0117,-1,04,2E,01,17,0.413,05,结束
042E0115,1,04,2E,01,15,1.76,02,检索提取
040O0200,0,04,0O,02,00,1.485,04,值机接收
040O0211,0,04,0O,02,11,0.477,04,值机接收
040O0204,0,04,0O,02,04,3.323,04,值机接收
040O0204,0,04,0O,02,04,6.124,04,值机接收
040O0204,0,04,0O,02,04,0.152,04,值机接收
040O0204,0,04,0O,02,04,13.844,04,值机接收
040O0204,0,04,0O,02,04,18.481,04,值机接收
01010915,-1,01,01,09,15,4.482,05,结束
042E0117,-1,04,2E,01,17,35.388,05,结束
042E0115,1,04,2E,01,15,6.739,02,检索提取
042E0112,0,04,2E,01,12,5.961,02,检索提取
040O0200,0,04,0O,02,00,0.979,04,值机接收
040O0211,0,04,0O,02,11,0.505,04,值机接收
040O0204,0,04,0O,02,04,8.154,04,值机接收
042E0121,0,04,2E,01,21,9.717,05,结束
042E0117,-1,04,2E,01,17,0.431,05,结束
042E0117,-1,04,2E,01,17,0.3,05,结束
042E0117,-1,04,2E,01,17,0.242,05,结束
042E0115,1,04,2E,01,15,3.059,02,检索提取
042E0115,1,04,2E,01,15,2.736,02,检索提取
042E0118,0,04,2E,01,18,1.311,02,检索提取
042E0118,0,04,2E,01,18,1.298,02,检索提取
042E0146,0,04,2E,01,46,0.507,09,重打牌
042E0146,0,04,2E,01,46,0.443,09,重打牌
01010915,-1,01,01,09,15,1.701,05,结束
162R0300,1,16,2R,03,00,6.508,72,值机员综合办理统计
162R0501,0,16,2R,05,01,1.044,72,值机员综合办理统计
nav,-1,0,0,0,0,3.874,05,结束
16200100,1,16,20,01,00,6.935,77,航班值机情况查询
16200101,1,16,20,01,01,9.65,77,航班值机情况查询
16200101,1,16,20,01,01,50.307,77,航班值机情况查询
nav,-1,0,0,0,0,31.872,05,结束
042E0115,1,04,2E,01,15,16.488,02,检索提取
042E0115,1,04,2E,01,15,3.049,02,检索提取
042E0118,0,04,2E,01,18,1.333,02,检索提取
042E0118,0,04,2E,01,18,2.657,02,检索提取
042E0146,0,04,2E,01,46,0.362,09,重打牌
042E0146,0,04,2E,01,46,0.521,09,重打牌
040O0200,0,04,0O,02,00,0.872,04,值机接收
040O0211,0,04,0O,02,11,0.622,04,值机接收
040O0204,0,04,0O,02,04,2.722,04,值机接收
042E0121,0,04,2E,01,21,19.801,05,结束
042E0117,-1,04,2E,01,17,0.411,05,结束
042E0117,-1,04,2E,01,17,30.392,05,结束
042E0117,-1,04,2E,01,17,1.442,05,结束
042E0117,-1,04,2E,01,17,0.258,05,结束
042E0115,1,04,2E,01,15,5.903,02,检索提取
040O0200,0,04,0O,02,00,1.39,04,值机接收
040O0211,0,04,0O,02,11,0.524,04,值机接收
040O0204,0,04,0O,02,04,5.063,04,值机接收
042E0121,0,04,2E,01,21,51.723,05,结束
042E0117,-1,04,2E,01,17,0.467,05,结束
042E0115,1,04,2E,01,15,2.588,02,检索提取
040O0200,0,04,0O,02,00,4.245,04,值机接收
040O0211,0,04,0O,02,11,0.615,04,值机接收
042E0121,0,04,2E,01,21,1.03,05,结束
042E0115,1,04,2E,01,15,1.338,02,检索提取
042E0118,0,04,2E,01,18,1.33,02,检索提取
040O0200,0,04,0O,02,00,0.744,04,值机接收
040O0211,0,04,0O,02,11,0.496,04,值机接收
040O0212,0,04,0O,02,12,2.484,04,值机接收
040O0204,0,04,0O,02,04,3.628,04,值机接收
042E0121,0,04,2E,01,21,58.338,05,结束
042E0117,-1,04,2E,01,17,0.924,05,结束
042E0117,-1,04,2E,01,17,0.238,05,结束
042E0117,-1,04,2E,01,17,0.244,05,结束
042E0117,-1,04,2E,01,17,0.236,05,结束
042E0115,1,04,2E,01,15,4.006,02,检索提取
040O0200,0,04,0O,02,00,1.261,04,值机接收
040O0211,0,04,0O,02,11,0.512,04,值机接收
040O0204,0,04,0O,02,04,2.803,04,值机接收
042E0121,0,04,2E,01,21,6.552,05,结束
042E0117,-1,04,2E,01,17,3.156,05,结束
042E0117,-1,04,2E,01,17,25.023,05,结束
042E0115,1,04,2E,01,15,15.147,02,检索提取
042E0115,1,04,2E,01,15,3.034,02,检索提取
042E0118,0,04,2E,01,18,1.309,02,检索提取
040O0200,0,04,0O,02,00,0.574,04,值机接收
040O0211,0,04,0O,02,11,0.439,04,值机接收
040O0204,0,04,0O,02,04,2.257,04,值机接收
040O0204,0,04,0O,02,04,1.368,04,值机接收
040O0204,0,04,0O,02,04,3.427,04,值机接收
042E0121,0,04,2E,01,21,17.573,05,结束
042E0102,1,04,2E,01,02,1.734,02,检索提取
042E0118,0,04,2E,01,18,4.407,02,检索提取
042E0117,-1,04,2E,01,17,5.614,05,结束
042E0117,-1,04,2E,01,17,0.611,05,结束
042E0115,1,04,2E,01,15,1.038,02,检索提取
042E0115,1,04,2E,01,15,5.217,02,检索提取
042E0118,0,04,2E,01,18,1.319,02,检索提取
042E0106,0,04,2E,01,06,0.727,10,旅客详情
040O0200,0,04,0O,02,00,3.663,04,值机接收
040O0211,0,04,0O,02,11,0.486,04,值机接收
042E0121,0,04,2E,01,21,6.809,05,结束
040O0240,0,04,0O,02,40,1.093,04,值机接收
042E0117,-1,04,2E,01,17,13.102,05,结束
042E0117,-1,04,2E,01,17,1.489,05,结束
042E0115,1,04,2E,01,15,6.102,02,检索提取
040O0200,0,04,0O,02,00,1.45,04,值机接收
040O0211,0,04,0O,02,11,0.514,04,值机接收
042E0121,0,04,2E,01,21,3.746,05,结束
042E0117,-1,04,2E,01,17,0.651,05,结束
042E0105,1,04,2E,01,05,0.498,61,办理历史
042E0117,-1,04,2E,01,17,1.531,05,结束
042E0115,1,04,2E,01,15,26.034,02,检索提取
040O0200,0,04,0O,02,00,1.997,04,值机接收
040O0211,0,04,0O,02,11,0.553,04,值机接收
042E0121,0,04,2E,01,21,2.909,05,结束
042E0115,1,04,2E,01,15,4.163,02,检索提取
042E0118,0,04,2E,01,18,1.317,02,检索提取
042E0115,1,04,2E,01,15,3.58,02,检索提取
042E0118,0,04,2E,01,18,1.515,02,检索提取
040O0200,0,04,0O,02,00,0.557,04,值机接收
040O0211,0,04,0O,02,11,0.451,04,值机接收
040O0204,0,04,0O,02,04,5.312,04,值机接收
042E0121,0,04,2E,01,21,36.742,05,结束
042E0117,-1,04,2E,01,17,5.957,05,结束
042E0117,-1,04,2E,01,17,0.976,05,结束
042E0115,1,04,2E,01,15,12.518,02,检索提取
042E0112,0,04,2E,01,12,1.72,02,检索提取
040O0200,0,04,0O,02,00,1.061,04,值机接收
040O0211,0,04,0O,02,11,0.467,04,值机接收
040O0204,0,04,0O,02,04,1.887,04,值机接收
042E0121,0,04,2E,01,21,8.933,05,结束
042E0117,-1,04,2E,01,17,0.824,05,结束
042E0105,1,04,2E,01,05,5.538,61,办理历史
042E0105,1,04,2E,01,05,3.159,61,办理历史
040O0200,0,04,0O,02,00,3.286,04,值机接收
040O0211,0,04,0O,02,11,0.42,04,值机接收
042E0121,0,04,2E,01,21,1.029,05,结束
042E0117,-1,04,2E,01,17,0.518,05,结束
042E0105,1,04,2E,01,05,0.692,61,办理历史
042E0105,1,04,2E,01,05,1.751,61,办理历史
042E0188,0,04,2E,01,88,1.247,02,检索提取
042E0117,-1,04,2E,01,17,2.407,05,结束
042E0105,1,04,2E,01,05,1.747,61,办理历史
042E0105,1,04,2E,01,05,1.975,61,办理历史
040O0200,0,04,0O,02,00,1.798,04,值机接收
040O0211,0,04,0O,02,11,0.473,04,值机接收
042E0121,0,04,2E,01,21,9.136,05,结束
042E0102,1,04,2E,01,02,3.292,02,检索提取
042E0102,1,04,2E,01,02,4.501,02,检索提取
040O0200,0,04,0O,02,00,1.946,04,值机接收
040O0211,0,04,0O,02,11,0.373,04,值机接收
040O0204,0,04,0O,02,04,2.155,04,值机接收
042E0121,0,04,2E,01,21,2.855,05,结束
042E0117,-1,04,2E,01,17,6.665,05,结束
042E0117,-1,04,2E,01,17,0.817,05,结束
042E0117,-1,04,2E,01,17,0.317,05,结束
042E0117,-1,04,2E,01,17,3.758,05,结束
042E0117,-1,04,2E,01,17,0.425,05,结束
042E0117,-1,04,2E,01,17,0.236,05,结束
042E0115,1,04,2E,01,15,6.954,02,检索提取
040O0200,0,04,0O,02,00,1.456,04,值机接收
040O0211,0,04,0O,02,11,0.495,04,值机接收
040O0204,0,04,0O,02,04,6.737,04,值机接收
040O0238,0,04,0O,02,38,1.351,09,重打牌
040O0238,0,04,0O,02,38,0.418,09,重打牌
042E0121,0,04,2E,01,21,16.75,05,结束
042E0117,-1,04,2E,01,17,0.477,05,结束
042E0115,1,04,2E,01,15,3.83,02,检索提取
040O0200,0,04,0O,02,00,1.274,04,值机接收
040O0211,0,04,0O,02,11,0.467,04,值机接收
040O0238,0,04,0O,02,38,0.654,09,重打牌
040O0238,0,04,0O,02,38,0.536,09,重打牌
042E0121,0,04,2E,01,21,4.617,05,结束
042E0117,-1,04,2E,01,17,1.068,05,结束
042E0117,-1,04,2E,01,17,0.24,05,结束
042E0117,-1,04,2E,01,17,0.241,05,结束
042E0117,-1,04,2E,01,17,1.36,05,结束
042E0115,1,04,2E,01,15,3.179,02,检索提取
040O0200,0,04,0O,02,00,1.41,04,值机接收
040O0211,0,04,0O,02,11,0.422,04,值机接收
040O0212,0,04,0O,02,12,4.461,04,值机接收
040O0204,0,04,0O,02,04,9.725,04,值机接收
040O0280,0,04,0O,02,80,21.218,15,客票详情
040O0200,0,04,0O,02,00,5.075,04,值机接收
040O0210,0,04,0O,02,10,3.432,04,值机接收
040O0212,0,04,0O,02,12,1.33,04,值机接收
040O0204,0,04,0O,02,04,2.054,04,值机接收
040O0204,0,04,0O,02,04,24.222,04,值机接收
040O0204,0,04,0O,02,04,0.488,04,值机接收
16200800,0,16,20,08,00,19.585,74,AV查询
16200801,0,16,20,08,01,1.557,74,AV查询
040O0280,0,04,0O,02,80,12.067,15,客票详情
040O0200,0,04,0O,02,00,29.345,04,值机接收
01010903,-1,01,01,09,03,14.36,05,结束
01010102,0,01,01,01,02,24.743,01,登录
042E0100,0,04,2E,01,00,2.446,02,检索提取
042E0115,1,04,2E,01,15,16.724,02,检索提取
042E0115,1,04,2E,01,15,4.896,02,检索提取
042E0118,0,04,2E,01,18,1.315,02,检索提取
042E0118,0,04,2E,01,18,1.598,02,检索提取
040O0200,0,04,0O,02,00,1.664,04,值机接收
040O0211,0,04,0O,02,11,0.791,04,值机接收
040O0210,0,04,0O,02,10,8.62,04,值机接收
040O0204,0,04,0O,02,04,2.553,04,值机接收
040O0204,0,04,0O,02,04,0.615,04,值机接收
040O0210,0,04,0O,02,10,2.751,04,值机接收
040O0204,0,04,0O,02,04,1.276,04,值机接收
040O0204,0,04,0O,02,04,0.632,04,值机接收
040O0210,0,04,0O,02,10,13.831,04,值机接收
01010917,-1,01,01,09,17,27.039,05,结束
042E0115,1,04,2E,01,15,2.759,02,检索提取
162R0300,1,16,2R,03,00,49.752,72,值机员综合办理统计
162R0501,0,16,2R,05,01,0.461,72,值机员综合办理统计
162R0501,0,16,2R,05,01,11.987,72,值机员综合办理统计
nav,-1,0,0,0,0,5.522,05,结束
16240100,1,16,24,01,00,13.897,78,航班工作量查询
nav,-1,0,0,0,0,6.393,05,结束
16200100,1,16,20,01,00,11.663,77,航班值机情况查询
nav,-1,0,0,0,0,3.696,05,结束
16240100,1,16,24,01,00,22.079,78,航班工作量查询
nav,-1,0,0,0,0,5.111,05,结束
162R0300,1,16,2R,03,00,23.283,72,值机员综合办理统计
nav,-1,0,0,0,0,9.032,05,结束
042E0115,1,04,2E,01,15,42.97,02,检索提取
040O0200,0,04,0O,02,00,2.1,04,值机接收
040O0211,0,04,0O,02,11,0.528,04,值机接收
040O0204,0,04,0O,02,04,6.329,04,值机接收
01010917,-1,01,01,09,17,18.07,05,结束
162R0100,0,16,2R,01,00,52.122,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,35.862,75,ACPT-个人工作量
042E0115,1,04,2E,01,15,29.019,02,检索提取
01010917,-1,01,01,09,17,23.091,05,结束
162R0300,1,16,2R,03,00,23.028,72,值机员综合办理统计
nav,-1,0,0,0,0,4.536,05,结束
162R0101,1,16,2R,01,01,7.286,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,13.406,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,6.096,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,24.706,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,8.943,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,13.088,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,7.071,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,7.746,75,ACPT-个人工作量
162R0101,1,16,2R,01,01,11.361,75,ACPT-个人工作量
nav,-1,0,0,0,0,11.45,05,结束
042E0117,-1,04,2E,01,17,51.397,05,结束
042E0117,-1,04,2E,01,17,0.303,05,结束
042E0115,1,04,2E,01,15,7.703,02,检索提取
042E0146,0,04,2E,01,46,3.499,09,重打牌
042E0146,0,04,2E,01,46,0.776,09,重打牌
040O0200,0,04,0O,02,00,58.841,04,值机接收
040O0211,0,04,0O,02,11,0.532,04,值机接收
040O0204,0,04,0O,02,04,4.058,04,值机接收
040O0204,0,04,0O,02,04,3.257,04,值机接收
01010917,-1,01,01,09,17,48.519,05,结束
042E0115,1,04,2E,01,15,7.332,02,检索提取
01010917,-1,01,01,09,17,8.491,05,结束
042E0115,1,04,2E,01,15,3.275,02,检索提取
040O0200,0,04,0O,02,00,3.715,04,值机接收
040O0211,0,04,0O,02,11,0.628,04,值机接收
040O0204,0,04,0O,02,04,7.982,04,值机接收
040O0204,0,04,0O,02,04,6.113,04,值机接收
01010917,-1,01,01,09,17,46.352,05,结束
042E0115,1,04,2E,01,15,1.297,02,检索提取
040O0200,0,04,0O,02,00,4.539,04,值机接收
040O0211,0,04,0O,02,11,0.505,04,值机接收
040O0204,0,04,0O,02,04,4.923,04,值机接收
040O0204,0,04,0O,02,04,2.466,04,值机接收
01010917,-1,01,01,09,17,25.471,05,结束
042E0115,1,04,2E,01,15,2.269,02,检索提取
040O0200,0,04,0O,02,00,2.145,04,值机接收
040O0211,0,04,0O,02,11,0.425,04,值机接收
040O0204,0,04,0O,02,04,3.753,04,值机接收
040O0204,0,04,0O,02,04,3.804,04,值机接收
01010917,-1,01,01,09,17,20.993,05,结束
042E0115,1,04,2E,01,15,3.308,02,检索提取
042E0115,1,04,2E,01,15,2.721,02,检索提取
042E0118,0,04,2E,01,18,1.316,02,检索提取
040O0200,0,04,0O,02,00,5.088,04,值机接收
040O0211,0,04,0O,02,11,0.456,04,值机接收
040O0204,0,04,0O,02,04,1.98,04,值机接收
040O0204,0,04,0O,02,04,12.559,04,值机接收
040O0210,0,04,0O,02,10,28.529,04,值机接收
040O0204,0,04,0O,02,04,2.701,04,值机接收
01010917,-1,01,01,09,17,28.451,05,结束
042E0115,1,04,2E,01,15,2.512,02,检索提取
042E0115,1,04,2E,01,15,4.872,02,检索提取
042E0118,0,04,2E,01,18,1.324,02,检索提取
040O0200,0,04,0O,02,00,8.423,04,值机接收
040O0211,0,04,0O,02,11,0.453,04,值机接收
040O0204,0,04,0O,02,04,8.174,04,值机接收
040O0204,0,04,0O,02,04,17.696,04,值机接收
01010917,-1,01,01,09,17,26.124,05,结束
042E0115,1,04,2E,01,15,3.519,02,检索提取
042E0115,1,04,2E,01,15,4.906,02,检索提取
042E0118,0,04,2E,01,18,1.307,02,检索提取
040O0200,0,04,0O,02,00,0.831,04,值机接收
040O0211,0,04,0O,02,11,0.438,04,值机接收
040O0204,0,04,0O,02,04,12.49,04,值机接收
040O0211,0,04,0O,02,11,2.25,04,值机接收
040O0204,0,04,0O,02,04,5.771,04,值机接收
040O0204,0,04,0O,02,04,0.676,04,值机接收
040O0204,0,04,0O,02,04,4.294,04,值机接收
040O0210,0,04,0O,02,10,36.375,04,值机接收
040O0204,0,04,0O,02,04,11.673,04,值机接收
01010917,-1,01,01,09,17,21.456,05,结束
042E0117,-1,04,2E,01,17,0.545,05,结束
042E0115,1,04,2E,01,15,3.439,02,检索提取
040O0200,0,04,0O,02,00,2.241,04,值机接收
040O0211,0,04,0O,02,11,0.455,04,值机接收
040O0204,0,04,0O,02,04,3.836,04,值机接收
040O0204,0,04,0O,02,04,6.926,04,值机接收
01010917,-1,01,01,09,17,23.645,05,结束
042E0117,-1,04,2E,01,17,0.349,05,结束
042E0115,1,04,2E,01,15,20.019,02,检索提取
042E0115,1,04,2E,01,15,7.23,02,检索提取
042E0118,0,04,2E,01,18,1.478,02,检索提取
042E0115,1,04,2E,01,15,3.767,02,检索提取
042E0118,0,04,2E,01,18,1.317,02,检索提取
042E0115,1,04,2E,01,15,3.975,02,检索提取
