business_id,BP,KC,PG,BT,DIST,SUB,business_class,class_name,target
040O0211,4,24,2,11,11.0,0.587,4,值机接收,0
040O0204,4,24,2,4,7.0,5.412,4,值机接收,0
040O0204,4,24,2,4,0.0,7.55,4,值机接收,0
040O0204,4,24,2,4,0.0,0.716,4,值机接收,0
01010917,1,1,9,17,27.4955,18.948,5,结束,3
042E0115,4,214,1,15,213.1807,7.905,2,检索提取,1
040O0200,4,24,2,0,190.5938,3.683,4,值机接收,1
040O0211,4,24,2,11,11.0,0.475,4,值机接收,0
042E0121,4,214,1,21,190.2656,1.96,5,结束,1
040O0240,4,24,2,40,190.9503,0.591,4,值机接收,1
042E0112,4,214,1,12,192.0547,3.696,2,检索提取,1
040O0200,4,24,2,0,190.3812,1.18,4,值机接收,1
040O0211,4,24,2,11,11.0,0.502,4,值机接收,0
040O0204,4,24,2,4,7.0,10.717,4,值机接收,0
040O0204,4,24,2,4,0.0,9.582,4,值机接收,0
040O0204,4,24,2,4,0.0,0.639,4,值机接收,0
